Baseline 100%T,,TigE_30x_2ndbase,,TigE_60x_2ndbase1,,TigE_90x_2ndbase,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
286.0075378,1.757569432,286.0075378,0.2867493033,286.0075378,0.1478258371,286.0075378,0.08812802285,
284.9881592,1.998441339,284.9881592,0.3280059099,284.9881592,0.1737551838,284.9881592,0.1131617427,
284.0078735,2.279362917,284.0078735,0.3335743546,284.0078735,0.1812033057,284.0078735,0.1199182048,
282.9882202,2.63051486,282.9882202,0.3427376747,282.9882202,0.1816374213,282.9882202,0.1226450577,
282.0077209,2.94909215,282.0077209,0.3086140454,282.0077209,0.1723277569,282.0077209,0.1105302051,
280.987915,3.292537451,280.987915,0.2056294531,280.987915,0.1408713758,280.987915,0.09509444237,
280.0071716,3.484197855,280.0071716,0.1095613167,280.0071716,0.1129900962,280.0071716,0.0666686669,
278.9870911,3.65423274,278.9870911,-0.01482041832,278.9870911,-0.03566593304,278.9870911,-0.01506062038,
278.0061646,3.659108639,278.0061646,0.008626470342,278.0061646,0.01868475042,278.0061646,0.05899226665,
276.9858704,3.700205088,276.9858704,-0.01488936134,276.9858704,0.1048046798,276.9858704,0.062402457,
276.0046997,3.72430563,276.0046997,0.0286496859,276.0046997,-0.08877746761,276.0046997,0.021717133,
274.9841919,3.76819396,274.9841919,0.03439439088,274.9841919,-0.07936190814,274.9841919,-0.03985512629,
274.0028687,3.711638451,274.0028687,0.09681744128,274.0028687,0.122142069,274.0028687,0.06760123372,
272.9821167,3.897685528,272.9821167,-0.05413449556,272.9821167,0.03084092028,272.9821167,0.003956152126,
272.0005493,3.821001291,272.0005493,0.09452840686,272.0005493,0.03994902223,272.0005493,0.08533243835,
271.0188904,3.833949804,271.0188904,0.02019750886,271.0188904,0.01265692245,271.0188904,0.2585484982,
269.9978333,3.722260475,269.9978333,0.1718162,269.9978333,0.130572319,269.9978333,0.06676248461,
269.0159302,3.795558929,269.0159302,0.3367326856,269.0159302,0.1232246384,269.0159302,0.1460668892,
267.9946594,3.806139231,267.9946594,0.1900783628,267.9946594,0.1843328178,267.9946594,-0.05850523338,
267.0126038,3.908116817,267.0126038,0.0691190213,267.0126038,-0.03990278021,267.0126038,0.05103802681,
265.9911194,3.843522072,265.9911194,0.0146518033,265.9911194,0.05677565187,265.9911194,-0.02383978665,
265.0088196,3.786918402,265.0088196,0.2521782219,265.0088196,0.001769073075,265.0088196,-0.002494802931,
263.9871216,3.923879862,263.9871216,-0.1798374653,263.9871216,-0.1465864927,263.9871216,0.04593517259,
263.0046387,3.827138424,263.0046387,0.06833346933,263.0046387,0.0137338303,263.0046387,-0.02781003527,
261.9827271,4.069291115,261.9827271,-0.278527081,261.9827271,-0.188999474,261.9827271,-0.2947187126,
261,3.953092098,261,0.01546789706,261,-0.006859783549,261,-0.05947745219,
260.0172729,4.000063419,260.0172729,0.04404877126,260.0172729,0.07368798554,260.0172729,0.07630876452,
258.9950256,3.942764044,258.9950256,0.1522063464,258.9950256,0.1757004112,258.9950256,0.1328650564,
258.0120544,3.987292051,258.0120544,-0.04128042981,258.0120544,-0.1028616279,258.0120544,0.04311440513,
256.989624,4.02050066,256.989624,-0.05993061513,256.989624,0.08883368969,256.989624,-0.1005506366,
256.0064392,4.011081696,256.0064392,-0.08227870613,256.0064392,-0.07864025235,256.0064392,-0.1770427227,
254.9838257,4.021369934,254.9838257,-0.1567822099,254.9838257,-0.05076739937,254.9838257,-0.1180530041,
254.0004272,3.994241714,254.0004272,-0.03076647036,254.0004272,-0.06110006943,254.0004272,-0.04878722504,
253.016983,3.957283258,253.016983,0.1143829897,253.016983,-0.04154605418,253.016983,0.03369010612,
251.9940491,4.056342602,251.9940491,-0.09429675341,251.9940491,0.09591786563,251.9940491,0.03122733347,
251.0103607,4.001182079,251.0103607,0.1100822613,251.0103607,-0.01196254231,251.0103607,-0.03654511273,
249.9872284,3.906206369,249.9872284,0.1152278781,249.9872284,0.009549549781,249.9872284,0.0071405489,
249.0033875,4.002439022,249.0033875,-0.02317813598,249.0033875,-0.02555822954,249.0033875,0.07217524201,
248.0194092,4.145348549,248.0194092,0.08684766293,248.0194092,-0.1122700721,248.0194092,-0.07180125266,
246.9959717,4.099340439,246.9959717,0.05568900704,246.9959717,0.05109011754,246.9959717,0.01884697936,
246.0118561,4.101360321,246.0118561,0.06041874364,246.0118561,-0.05009029061,246.0118561,-0.06588560343,
244.9882355,3.904635668,244.9882355,0.139786467,244.9882355,0.04086396471,244.9882355,0.1600168943,
244.003891,3.97221756,244.003891,-0.1058479249,244.003891,0.1151151285,244.003891,-0.05677321553,
243.0194855,4.044748306,243.0194855,0.0302440729,243.0194855,0.09479159117,243.0194855,-0.02664856426,
241.9955597,4.036219597,241.9955597,0.1896098852,241.9955597,0.05325421318,241.9955597,0.03755278885,
241.0109253,4.030332565,241.0109253,0.09468319267,241.0109253,0.1764310598,241.0109253,0.0680160746,
239.9868317,3.715058088,239.9868317,0.01784142293,239.9868317,0.07181342691,239.9868317,0.08791358769,
239.0020599,3.674122095,239.0020599,-0.01386630442,239.0020599,0.01389710605,239.0020599,0.05103747547,
238.0171356,3.664806366,238.0171356,0.04937867448,238.0171356,0.1297164857,238.0171356,0.1464766115,
236.9927826,3.848963737,236.9927826,0.01452873927,236.9927826,-0.06481131166,236.9927826,-0.2180170566,
236.0077362,3.938244343,236.0077362,-0.08528288454,236.0077362,-0.2240757793,236.0077362,-0.1647139788,
234.9831238,3.966029882,234.9831238,-0.1085582599,234.9831238,-0.0901818648,234.9831238,-0.1540960371,
233.9978638,3.867355585,233.9978638,0.04929712415,233.9978638,-0.128875196,233.9978638,0.002931178547,
233.012558,3.757851362,233.012558,0.1606799364,233.012558,-0.03806720302,233.012558,0.1044731587,
231.9877167,3.847032547,231.9877167,0.04109080508,231.9877167,0.1302994639,231.9877167,0.1828056276,
231.0021973,3.901486635,231.0021973,-0.08039684594,231.0021973,0.03157943115,231.0021973,-0.0374885872,
230.0165863,4.074450493,230.0165863,-0.03713934496,230.0165863,-0.1822084934,230.0165863,-0.00530085573,

Baseline 100%T,
Baseline 100%T
Collection Time: 3/20/2026 3:11:46 PM
Operator Name  :
Scan Version 5.1.0.1016
Parameter List :
Instrument  Cary 60
Instrument Version  2.00
Start (nm)  800.0
Stop (nm)  230.0
X Mode  Nanometers
Y Mode  Abs
UV-Vis Scan Rate (nm/min)  600.000
UV-Vis Data Interval (nm)  1.00
UV-Vis Ave. Time (sec)  0.1000
Beam Mode  Dual Beam
Baseline Correction  On
Baseline Type  Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode  Off
Method Log     :
Method Name    :
Date/Time stamp: 3/20/2026 2:40:02 PM
Method Modifications:
UVVIS SAT Changed: 3/20/2026 2:41:04 PM, Old:0.0125, New:0.1000
Common SAT Changed: 3/20/2026 2:41:04 PM, Old:0.0125, New:0.1000
X Stop nm Changed: 3/20/2026 2:41:32 PM, Old:  200.0, New:  230.0
Common Interval nm Changed: 3/20/2026 2:41:32 PM, Old:     5.00, New:     1.00
Baseline Correction Changed: 3/20/2026 2:41:32 PM, Old:0, New:1
Storage Changed: 3/20/2026 2:41:32 PM, Old:1, New:0
End Method Modifications
<Current Wavelength> , 236.0

TigE_30x_2ndbase,
TigE_30x_2ndbase
Collection Time: 3/20/2026 3:13:21 PM
Operator Name  :
Scan Version 5.1.0.1016
Parameter List :
Instrument  Cary 60
Instrument Version  2.00
Start (nm)  800.0
Stop (nm)  230.0
X Mode  Nanometers
Y Mode  Abs
UV-Vis Scan Rate (nm/min)  600.000
UV-Vis Data Interval (nm)  1.00
UV-Vis Ave. Time (sec)  0.1000
Beam Mode  Dual Beam
Baseline Correction  On
Baseline Type  Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode  Off
Method Log     :
Method Name    :
Date/Time stamp: 3/20/2026 2:40:02 PM
Method Modifications:
UVVIS SAT Changed: 3/20/2026 2:41:04 PM, Old:0.0125, New:0.1000
Common SAT Changed: 3/20/2026 2:41:04 PM, Old:0.0125, New:0.1000
X Stop nm Changed: 3/20/2026 2:41:32 PM, Old:  200.0, New:  230.0
Common Interval nm Changed: 3/20/2026 2:41:32 PM, Old:     5.00, New:     1.00
Baseline Correction Changed: 3/20/2026 2:41:32 PM, Old:0, New:1
Storage Changed: 3/20/2026 2:41:32 PM, Old:1, New:0
End Method Modifications
<Current Wavelength> , 233.0

TigE_60x_2ndbase1,
TigE_60x_2ndbase1
Collection Time: 3/20/2026 3:15:18 PM
Operator Name  :
Scan Version 5.1.0.1016
Parameter List :
Instrument  Cary 60
Instrument Version  2.00
Start (nm)  800.0
Stop (nm)  230.0
X Mode  Nanometers
Y Mode  Abs
UV-Vis Scan Rate (nm/min)  600.000
UV-Vis Data Interval (nm)  1.00
UV-Vis Ave. Time (sec)  0.1000
Beam Mode  Dual Beam
Baseline Correction  On
Baseline Type  Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode  Off
Method Log     :
Method Name    :
Date/Time stamp: 3/20/2026 2:40:02 PM
Method Modifications:
UVVIS SAT Changed: 3/20/2026 2:41:04 PM, Old:0.0125, New:0.1000
Common SAT Changed: 3/20/2026 2:41:04 PM, Old:0.0125, New:0.1000
X Stop nm Changed: 3/20/2026 2:41:32 PM, Old:  200.0, New:  230.0
Common Interval nm Changed: 3/20/2026 2:41:32 PM, Old:     5.00, New:     1.00
Baseline Correction Changed: 3/20/2026 2:41:32 PM, Old:0, New:1
Storage Changed: 3/20/2026 2:41:32 PM, Old:1, New:0
End Method Modifications
<Current Wavelength> , 230.0

TigE_90x_2ndbase,
TigE_90x_2ndbase
Collection Time: 3/20/2026 3:17:04 PM
Operator Name  :
Scan Version 5.1.0.1016
Parameter List :
Instrument  Cary 60
Instrument Version  2.00
Start (nm)  800.0
Stop (nm)  230.0
X Mode  Nanometers
Y Mode  Abs
UV-Vis Scan Rate (nm/min)  600.000
UV-Vis Data Interval (nm)  1.00
UV-Vis Ave. Time (sec)  0.1000
Beam Mode  Dual Beam
Baseline Correction  On
Baseline Type  Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode  Off
Method Log     :
Method Name    :
Date/Time stamp: 3/20/2026 2:40:02 PM
Method Modifications:
UVVIS SAT Changed: 3/20/2026 2:41:04 PM, Old:0.0125, New:0.1000
Common SAT Changed: 3/20/2026 2:41:04 PM, Old:0.0125, New:0.1000
X Stop nm Changed: 3/20/2026 2:41:32 PM, Old:  200.0, New:  230.0
Common Interval nm Changed: 3/20/2026 2:41:32 PM, Old:     5.00, New:     1.00
Baseline Correction Changed: 3/20/2026 2:41:32 PM, Old:0, New:1
Storage Changed: 3/20/2026 2:41:32 PM, Old:1, New:0
End Method Modifications
<Current Wavelength> , 234.0

