Baseline 100%T,,TigE_200x,,TigE_100x,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
550.0062256,-0.002606078517,550.0062256,0.04364966974,550.0062256,0.08346301317,
548.9946289,-0.002617605962,548.9946289,0.04393115267,548.9946289,0.08419302851,
547.9827271,-0.002565318486,547.9827271,0.04427859932,547.9827271,0.08478904516,
547.0081177,-0.002205260331,547.0081177,0.04455449432,547.0081177,0.08541738987,
545.9957886,-0.002108668908,545.9957886,0.04482614622,545.9957886,0.08609748632,
544.9832764,-0.002069665585,544.9832764,0.04544701055,544.9832764,0.08691238612,
544.0079346,-0.001570041757,544.0079346,0.04558421671,544.0079346,0.08751287311,
542.9949951,-0.001306826365,542.9949951,0.04599770531,542.9949951,0.08830080926,
541.9816284,-0.0007046136307,541.9816284,0.04650953785,541.9816284,0.08916845918,
541.0056763,-0.0001055501489,541.0056763,0.04699165747,541.0056763,0.089830935,
539.9919434,3.287642539E-005,539.9919434,0.04743460938,539.9919434,0.09050019085,
539.015564,0.0002569942444,539.015564,0.04778241366,539.015564,0.09130947292,
538.0014038,0.0005567237968,538.0014038,0.04816477001,538.0014038,0.09228152782,
536.9869385,0.001510974951,536.9869385,0.04856995493,536.9869385,0.0929935053,
536.0098267,0.00209502643,536.0098267,0.04887446016,536.0098267,0.09371111542,
534.9949341,0.002333744196,534.9949341,0.04958368465,534.9949341,0.09487541765,
534.017395,0.003154685488,534.017395,0.04989177734,534.017395,0.09564037621,
533.0020752,0.003987918608,533.0020752,0.05025728047,533.0020752,0.09641635418,
531.9865112,0.004302443936,531.9865112,0.05069476366,531.9865112,0.09730258584,
531.0083008,0.004899322055,531.0083008,0.05122672766,531.0083008,0.09830166399,
529.9922485,0.005394740496,529.9922485,0.05171507969,529.9922485,0.09929770976,
529.0136108,0.006407870911,529.0136108,0.05231816322,529.0136108,0.1000600085,
527.9971313,0.0069790571,527.9971313,0.05270149559,527.9971313,0.1010480151,
527.0180054,0.00726695871,527.0180054,0.05306255445,527.0180054,0.1018294021,
526.0010986,0.007891125046,526.0010986,0.05358899385,526.0010986,0.102833882,
524.9838867,0.008364212699,524.9838867,0.05428684503,524.9838867,0.1039244011,
524.0040894,0.008985492401,524.0040894,0.05459899828,524.0040894,0.1048535854,
522.9865112,0.009292552248,522.9865112,0.0553253442,522.9865112,0.1060808375,
522.0063477,0.009733072482,522.0063477,0.05586978793,522.0063477,0.1069896147,
520.9882202,0.01018540747,520.9882202,0.05637582764,520.9882202,0.1081047803,
520.0076294,0.01051047537,520.0076294,0.05686938763,520.0076294,0.1090478227,
518.9890747,0.01114152744,518.9890747,0.05747772753,518.9890747,0.1101494059,
518.0080566,0.01146306004,518.0080566,0.05830884725,518.0080566,0.1115388647,
516.9890747,0.01192803029,516.9890747,0.05864547566,516.9890747,0.1124948338,
516.0075684,0.01216159388,516.0075684,0.05918009579,516.0075684,0.1134593338,
514.9881592,0.01242975146,514.9881592,0.05978309736,514.9881592,0.1146543846,
514.0062866,0.0126434369,514.0062866,0.06049261615,514.0062866,0.1158032492,
512.9864502,0.01300131623,512.9864502,0.06102159247,512.9864502,0.1170018241,
512.0041504,0.01312738936,512.0041504,0.06163819879,512.0041504,0.1182122901,
510.9837646,0.01324237045,510.9837646,0.06241411343,510.9837646,0.1196178645,
510.0010681,0.01347378548,510.0010681,0.06297592819,510.0010681,0.1204920039,
