Baseline 100%T,,CM52_frac_110-175_10x,,CM52_frac_110-175_10x1_repeat,,CM52_frac_176-240_10x,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
313.9986572,0.04092443362,313.9986572,0.0005396693014,313.9986572,0.007825965993,313.9986572,-0.007677746005,
312.9824829,0.04193311557,312.9824829,0.000376674725,312.9824829,0.007988221943,312.9824829,-0.008049052209,
312.0053406,0.04307632893,312.0053406,0.000281419867,312.0053406,0.007861733437,312.0053406,-0.008068160154,
310.9889832,0.04382104054,310.9889832,0.000470369705,310.9889832,0.008324656636,310.9889832,-0.008113539778,
310.0115356,0.04472751543,310.0115356,0.0003103800991,310.0115356,0.008174119517,310.0115356,-0.008176746778,
308.994873,0.04555330798,308.994873,0.0003131000849,308.994873,0.008066352457,308.994873,-0.00828378275,
308.0172424,0.04609346017,308.0172424,0.0003801464627,308.0172424,0.008256505243,308.0172424,-0.008118976839,
307.0003662,0.04720731825,307.0003662,0.0003151983547,307.0003662,0.008319696411,307.0003662,-0.008361236192,
305.9833679,0.04791191965,305.9833679,0.0004673895892,305.9833679,0.008607537486,305.9833679,-0.008299782872,
305.0053406,0.0487524569,305.0053406,0.0003807423636,305.0053406,0.008522735909,305.0053406,-0.008329952136,
303.9880676,0.04956613109,303.9880676,0.000589927542,303.9880676,0.008909231052,303.9880676,-0.00828830339,
303.0098267,0.05059374124,303.0098267,0.0004713025992,303.0098267,0.00905093085,303.0098267,-0.008470460773,
301.9923706,0.0514152199,301.9923706,0.0004923712695,301.9923706,0.009037768468,301.9923706,-0.008181472309,
301.013855,0.05220111832,301.013855,0.0007185414433,301.013855,0.009443319403,301.013855,-0.008034771308,
299.9961548,0.05336302891,299.9961548,0.0006120129256,299.9961548,0.009451970458,299.9961548,-0.008073852398,
299.0174561,0.05433069915,299.0174561,0.0006190379499,299.0174561,0.009703185409,299.0174561,-0.007592742331,
297.9994812,0.05547308922,297.9994812,0.0007276165998,297.9994812,0.009830316529,297.9994812,-0.007048398722,
296.9813843,0.05668122694,296.9813843,0.0007292242371,296.9813843,0.009828330949,296.9813843,-0.005950714462,
296.0023193,0.05786061287,296.0023193,0.000841253961,296.0023193,0.01010519825,296.0023193,-0.004826697521,
294.9840088,0.05916808173,294.9840088,0.001007899875,294.9840088,0.01031456236,294.9840088,-0.002762855496,
294.0047302,0.06053430587,294.0047302,0.001167445909,294.0047302,0.01064182259,294.0047302,1.990676537E-005,
292.986145,0.06155592576,292.986145,0.001900428557,292.986145,0.01162152179,292.986145,0.004204076715,
292.0066528,0.06204083934,292.0066528,0.00238064467,292.0066528,0.0119671179,292.0066528,0.008829574101,
290.987854,0.06266251206,290.987854,0.002996180439,290.987854,0.01246062573,290.987854,0.01376912557,
290.0081482,0.06407288462,290.0081482,0.003853605827,290.0081482,0.01365868002,290.0081482,0.0211655423,
288.9891052,0.06541425735,288.9891052,0.005829616915,288.9891052,0.01539426949,288.9891052,0.03055010177,
288.0091553,0.06711325049,288.0091553,0.008163541555,288.0091553,0.01826346293,288.0091553,0.04131622612,
286.9898987,0.06897202134,286.9898987,0.01060351729,286.9898987,0.02073133364,286.9898987,0.05257081613,
286.0097351,0.06997618079,286.0097351,0.01473124977,286.0097351,0.02475790307,286.0097351,0.06475251913,
284.9902649,0.07130226493,284.9902649,0.02041659877,284.9902649,0.030209966,284.9902649,0.07946511358,
284.0098572,0.07274702191,284.0098572,0.027101079,284.0098572,0.03798926622,284.0098572,0.09637459368,
282.9901428,0.07419131696,282.9901428,0.03699532896,282.9901428,0.04708223417,282.9901428,0.1159185469,
282.0095215,0.07518407702,282.0095215,0.04581782222,282.0095215,0.05635846779,282.0095215,0.1337386519,
280.989624,0.07626926899,280.989624,0.05769174546,280.989624,0.06761448085,280.989624,0.1545127481,
280.0087891,0.07742211223,280.0087891,0.07019793242,280.0087891,0.080208987,280.0087891,0.1786653399,
278.9886169,0.07893589884,278.9886169,0.08422476798,278.9886169,0.09435495734,278.9886169,0.2073447704,
278.0075684,0.08009120822,278.0075684,0.1004139856,278.0075684,0.1112086177,278.0075684,0.2402231395,
276.9872131,0.08132810891,276.9872131,0.1153597012,276.9872131,0.1267724335,276.9872131,0.2727172077,
276.0059509,0.08252578229,276.0059509,0.131621778,276.0059509,0.1422913969,276.0059509,0.3049505949,
274.985321,0.08382094651,274.985321,0.152349323,274.985321,0.1631116271,274.985321,0.3464574516,
274.0039063,0.08473382145,274.0039063,0.1740513146,274.0039063,0.184532702,274.0039063,0.3914884031,
272.9830627,0.08552009612,272.9830627,0.2013551891,272.9830627,0.2122586071,272.9830627,0.4455116391,
272.0014038,0.08590658009,272.0014038,0.2238588035,272.0014038,0.2338629514,272.0014038,0.4864147007,
271.0196228,0.08573634923,271.0196228,0.2479700148,271.0196228,0.2574242949,271.0196228,0.5330159068,
269.9985046,0.08539955318,269.9985046,0.2770037353,269.9985046,0.2864077985,269.9985046,0.5847061276,
269.01651,0.08505010605,269.01651,0.3013656437,269.01651,0.3117046058,269.01651,0.6337211132,
267.9951172,0.08507432044,267.9951172,0.3251672685,267.9951172,0.3357567787,267.9951172,0.679592371,
267.0129395,0.08551023155,267.0129395,0.3407776952,267.0129395,0.3514609933,267.0129395,0.710078299,
265.991394,0.08596967906,265.991394,0.3567716479,265.991394,0.3664086163,265.991394,0.7418185472,
265.0090027,0.08641176671,265.0090027,0.3711986542,265.0090027,0.3807707429,265.0090027,0.7701855898,
263.9871826,0.08709295094,263.9871826,0.3822160065,263.9871826,0.3921064436,263.9871826,0.7945344448,
263.0046082,0.08783002198,263.0046082,0.3919132948,263.0046082,0.4012077153,263.0046082,0.8146359324,
261.9826355,0.08831086755,261.9826355,0.3989731371,261.9826355,0.4084799588,261.9826355,0.8328657746,
260.9998169,0.08900504559,260.9998169,0.4033855498,260.9998169,0.4129576087,260.9998169,0.8470445275,
260.0169373,0.08992383629,260.0169373,0.4057112932,260.0169373,0.4153777063,260.0169373,0.8598339558,
258.9945984,0.09055860341,258.9945984,0.4068583846,258.9945984,0.4161784947,258.9945984,0.8739625216,
258.0115051,0.09133624285,258.0115051,0.404887408,258.0115051,0.4143016338,258.0115051,0.883482933,
256.9890137,0.09200299531,256.9890137,0.400745213,256.9890137,0.4099896252,256.9890137,0.8864073753,
256.0057373,0.09291565418,256.0057373,0.3940031528,256.0057373,0.4033608735,256.0057373,0.8811737299,
254.983017,0.09365137666,254.983017,0.3847162127,254.983017,0.3937952816,254.983017,0.8667557836,
253.999527,0.09447550774,253.999527,0.3737240732,253.999527,0.3827224374,253.999527,0.8434457779,
253.0159454,0.09533811361,253.0159454,0.3623009622,253.0159454,0.371784091,253.0159454,0.8161296844,
251.9929504,0.09631901234,251.9929504,0.3525462151,251.9929504,0.3612757921,251.9929504,0.7933932543,
251.0091705,0.09725598246,251.0091705,0.3389743268,251.0091705,0.348038435,251.0091705,0.7658026218,
249.9859314,0.09850952774,249.9859314,0.3230426908,249.9859314,0.3321132064,249.9859314,0.7351838946,
249.0019836,0.09982383996,249.0019836,0.3071173429,249.0019836,0.316159755,249.0019836,0.7050725818,
248.0179138,0.1009663939,248.0179138,0.2913340926,248.0179138,0.3002913594,248.0179138,0.673286736,
246.9943848,0.102416575,246.9943848,0.2785388529,246.9943848,0.2877517939,246.9943848,0.6485128999,
246.0101471,0.1039241031,246.0101471,0.2627751231,246.0101471,0.2718423903,246.0101471,0.6116662621,
244.9864349,0.1055870205,244.9864349,0.2430996895,244.9864349,0.2527428269,244.9864349,0.5632072091,
244.0019836,0.1076813936,244.0019836,0.2244498879,244.0019836,0.2335120738,244.0019836,0.5177156925,
243.0174866,0.1097852811,243.0174866,0.2097527832,243.0174866,0.2189593166,243.0174866,0.4799153209,
241.9934692,0.1121321842,241.9934692,0.1961038709,241.9934692,0.205872789,241.9934692,0.4495093524,
241.0087433,0.114824228,241.0087433,0.1810222566,241.0087433,0.1911986023,241.0087433,0.4143406153,
239.9845581,0.118241109,239.9845581,0.1655988395,239.9845581,0.1756949127,239.9845581,0.3772079945,
238.9996796,0.1222478747,238.9996796,0.1513063163,238.9996796,0.1614770889,238.9996796,0.3425757885,
238.0146637,0.1263404191,238.0146637,0.1393346936,238.0146637,0.1501113325,238.0146637,0.3125251234,
236.9901886,0.1307774037,236.9901886,0.1280822903,236.9901886,0.1389159262,236.9901886,0.2839505374,
236.0050354,0.1352413148,236.0050354,0.1188421622,236.0050354,0.1299314201,236.0050354,0.2600789666,
234.9803619,0.1414230764,234.9803619,0.1082517281,234.9803619,0.1199135333,234.9803619,0.234259069,
233.9950104,0.146550864,233.9950104,0.100667119,233.9950104,0.1129951999,233.9950104,0.2154080272,
233.0095978,0.1527252048,233.0095978,0.09291017056,233.0095978,0.1054501161,233.0095978,0.1969187707,
231.9846344,0.1586342603,231.9846344,0.08687969297,231.9846344,0.09942094237,231.9846344,0.181525588,
230.9989929,0.1652636081,230.9989929,0.08185265958,230.9989929,0.09516082704,230.9989929,0.1709246933,
230.0133057,0.1721495241,230.0133057,0.07679833472,230.0133057,0.09061080962,230.0133057,0.1602601856,
228.9881134,0.1780721843,228.9881134,0.07342606038,228.9881134,0.08844694495,228.9881134,0.15693748,
228.0021973,0.1833957583,228.0021973,0.07142146677,228.0021973,0.08805858344,228.0021973,0.1576123089,
227.0162506,0.1908314526,227.0162506,0.0702143088,227.0162506,0.08525115997,227.0162506,0.1575634181,
225.9907532,0.1974591911,225.9907532,0.07061371207,225.9907532,0.08762162179,225.9907532,0.1665721536,
225.0046082,0.2037211508,225.0046082,0.07406653464,225.0046082,0.09118178487,225.0046082,0.1821101755,
224.0183868,0.2107378095,224.0183868,0.07907608896,224.0183868,0.09709312022,224.0183868,0.2047018707,
222.99263,0.2173886895,222.99263,0.08979432285,222.99263,0.1073651984,222.99263,0.2343545258,
222.0062408,0.2242292464,222.0062408,0.1016038507,222.0062408,0.1220880598,222.0062408,0.2684293091,
220.9803009,0.2325373441,220.9803009,0.1258798689,220.9803009,0.1446645707,220.9803009,0.3212244213,
219.9937439,0.2422105521,219.9937439,0.1611066014,219.9937439,0.1821586043,219.9937439,0.3835247159,

Baseline 100%T,
Baseline 100%T
Collection Time: 7/8/2026 5:24:49 PM
Operator Name  :
Scan Version 5.1.0.1016
Parameter List :
Instrument  Cary 60
Instrument Version  2.00
Start (nm)  800.0
Stop (nm)  220.0
X Mode  Nanometers
Y Mode  Abs
UV-Vis Scan Rate (nm/min)  600.000
UV-Vis Data Interval (nm)  1.00
UV-Vis Ave. Time (sec)  0.1000
Beam Mode  Dual Beam
Baseline Correction  On
Baseline Type  Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode  Off
Method Log     :
Method Name    :
Date/Time stamp: 7/8/2026 5:24:12 PM
Method Modifications:
UVVIS SAT Changed: 7/8/2026 5:24:43 PM, Old:0.0125, New:0.1000
Common SAT Changed: 7/8/2026 5:24:43 PM, Old:0.0125, New:0.1000
X Stop nm Changed: 7/8/2026 5:24:44 PM, Old:  200.0, New:  220.0
Common Interval nm Changed: 7/8/2026 5:24:44 PM, Old:     5.00, New:     1.00
Baseline Correction Changed: 7/8/2026 5:24:44 PM, Old:0, New:1
Storage Changed: 7/8/2026 5:24:44 PM, Old:1, New:0
End Method Modifications
<Current Wavelength> , 220.0

CM52_frac_110-175_10x,
CM52_frac_110-175_10x
Collection Time: 7/8/2026 5:27:50 PM
Operator Name  :
Scan Version 5.1.0.1016
Parameter List :
Instrument  Cary 60
Instrument Version  2.00
Start (nm)  800.0
Stop (nm)  220.0
X Mode  Nanometers
Y Mode  Abs
UV-Vis Scan Rate (nm/min)  600.000
UV-Vis Data Interval (nm)  1.00
UV-Vis Ave. Time (sec)  0.1000
Beam Mode  Dual Beam
Baseline Correction  On
Baseline Type  Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode  Off
Method Log     :
Method Name    :
Date/Time stamp: 7/8/2026 5:24:12 PM
Method Modifications:
UVVIS SAT Changed: 7/8/2026 5:24:43 PM, Old:0.0125, New:0.1000
Common SAT Changed: 7/8/2026 5:24:43 PM, Old:0.0125, New:0.1000
X Stop nm Changed: 7/8/2026 5:24:44 PM, Old:  200.0, New:  220.0
Common Interval nm Changed: 7/8/2026 5:24:44 PM, Old:     5.00, New:     1.00
Baseline Correction Changed: 7/8/2026 5:24:44 PM, Old:0, New:1
Storage Changed: 7/8/2026 5:24:44 PM, Old:1, New:0
End Method Modifications
<Current Wavelength> , 220.0

CM52_frac_110-175_10x1_repeat,
CM52_frac_110-175_10x1_repeat
Collection Time: 7/8/2026 5:33:38 PM
Operator Name  :
Scan Version 5.1.0.1016
Parameter List :
Instrument  Cary 60
Instrument Version  2.00
Start (nm)  800.0
Stop (nm)  220.0
X Mode  Nanometers
Y Mode  Abs
UV-Vis Scan Rate (nm/min)  600.000
UV-Vis Data Interval (nm)  1.00
UV-Vis Ave. Time (sec)  0.1000
Beam Mode  Dual Beam
Baseline Correction  On
Baseline Type  Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode  Off
Method Log     :
Method Name    :
Date/Time stamp: 7/8/2026 5:24:12 PM
Method Modifications:
UVVIS SAT Changed: 7/8/2026 5:24:43 PM, Old:0.0125, New:0.1000
Common SAT Changed: 7/8/2026 5:24:43 PM, Old:0.0125, New:0.1000
X Stop nm Changed: 7/8/2026 5:24:44 PM, Old:  200.0, New:  220.0
Common Interval nm Changed: 7/8/2026 5:24:44 PM, Old:     5.00, New:     1.00
Baseline Correction Changed: 7/8/2026 5:24:44 PM, Old:0, New:1
Storage Changed: 7/8/2026 5:24:44 PM, Old:1, New:0
End Method Modifications
<Current Wavelength> , 222.0

CM52_frac_176-240_10x,
CM52_frac_176-240_10x
Collection Time: 7/8/2026 6:55:06 PM
Operator Name  :
Scan Version 5.1.0.1016
Parameter List :
Instrument  Cary 60
Instrument Version  2.00
Start (nm)  800.0
Stop (nm)  220.0
X Mode  Nanometers
Y Mode  Abs
UV-Vis Scan Rate (nm/min)  600.000
UV-Vis Data Interval (nm)  1.00
UV-Vis Ave. Time (sec)  0.1000
Beam Mode  Dual Beam
Baseline Correction  On
Baseline Type  Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode  Off
Method Log     :
Method Name    :
Date/Time stamp: 7/8/2026 5:24:12 PM
Method Modifications:
UVVIS SAT Changed: 7/8/2026 5:24:43 PM, Old:0.0125, New:0.1000
Common SAT Changed: 7/8/2026 5:24:43 PM, Old:0.0125, New:0.1000
X Stop nm Changed: 7/8/2026 5:24:44 PM, Old:  200.0, New:  220.0
Common Interval nm Changed: 7/8/2026 5:24:44 PM, Old:     5.00, New:     1.00
Baseline Correction Changed: 7/8/2026 5:24:44 PM, Old:0, New:1
Storage Changed: 7/8/2026 5:24:44 PM, Old:1, New:0
End Method Modifications
<Current Wavelength> , 220.0

